RegionCode,RegionName,CountryCode,CountryName,Year,SuicideCount,DeathRatePer100K
EU,Europe,ALB,Albania,2008,0,0
EU,Europe,ALB,Albania,2008,0,0
EU,Europe,ALB,Albania,2008,0,0
EU,Europe,ALB,Albania,2008,7,503669593
EU,Europe,ALB,Albania,2008,7,455907255
EU,Europe,ALB,Albania,2008,4,300385996
EU,Europe,ALB,Albania,2008,11,1195886152
EU,Europe,ALB,Albania,2008,10,1236506622
EU,Europe,ALB,Albania,2008,10,1149398864
EU,Europe,ALB,Albania,2008,10,1061199368
EU,Europe,ALB,Albania,2008,10,951257563
EU,Europe,ALB,Albania,2008,7,771264874
EU,Europe,ALB,Albania,2008,11,1481960499
EU,Europe,ALB,Albania,2008,2,354371168
EU,Europe,ALB,Albania,2008,3,546080055
EU,Europe,ALB,Albania,2008,5,1160873906
EU,Europe,ALB,Albania,2008,2,756544107
EU,Europe,ALB,Albania,2008,0,0
EU,Europe,ALB,Albania,2008,0,0
EU,Europe,ALB,Albania,2008,0,0
EU,Europe,ALB,Albania,2008,0,0
EU,Europe,ALB,Albania,2008,0,0
EU,Europe,ALB,Albania,2008,1,74977694
EU,Europe,ALB,Albania,2008,14,938501347
EU,Europe,ALB,Albania,2008,6,472816965
EU,Europe,ALB,Albania,2008,3,317332713
EU,Europe,ALB,Albania,2008,6,680851064
EU,Europe,ALB,Albania,2008,4,412937326
EU,Europe,ALB,Albania,2008,4,392776834
EU,Europe,ALB,Albania,2008,6,568714988
EU,Europe,ALB,Albania,2008,5,557880056
EU,Europe,ALB,Albania,2008,3,409684952
EU,Europe,ALB,Albania,2008,3,551551699
EU,Europe,ALB,Albania,2008,1,176600442
EU,Europe,ALB,Albania,2008,0,0
EU,Europe,ALB,Albania,2008,2,6792094
EU,Europe,ALB,Albania,2008,2,1165840863
EU,Europe,ALB,Albania,2008,1,78320802
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2009,0,0
EU,Europe,ALB,Albania,2010,0,0
EU,Europe,ALB,Albania,2010,0,0
EU,Europe,ALB,Albania,2010,0,0
EU,Europe,ALB,Albania,2010,0,0
EU,Europe,ALB,Albania,2010,2,137111204
EU,Europe,ALB,Albania,2010,8,598618687
EU,Europe,ALB,Albania,2010,8,803124153
EU,Europe,ALB,Albania,2010,1,124829919
EU,Europe,ALB,Albania,2010,3,367561475
EU,Europe,ALB,Albania,2010,5,552053085
EU,Europe,ALB,Albania,2010,7,6847707
EU,Europe,ALB,Albania,2010,5,514419169
EU,Europe,ALB,Albania,2010,10,1264222503
EU,Europe,ALB,Albania,2010,3,48144047
EU,Europe,ALB,Albania,2010,2,364464692
EU,Europe,ALB,Albania,2010,5,1097357563
EU,Europe,ALB,Albania,2010,2,680457267
EU,Europe,ALB,Albania,2010,0,0
EU,Europe,ALB,Albania,2010,0,0
EU,Europe,ALB,Albania,2010,0,0
EU,Europe,ALB,Albania,2010,0,0
EU,Europe,ALB,Albania,2010,0,0
EU,Europe,ALB,Albania,2010,2,162040413
EU,Europe,ALB,Albania,2010,3,211111502
EU,Europe,ALB,Albania,2010,3,246962363
EU,Europe,ALB,Albania,2010,1,103057723
EU,Europe,ALB,Albania,2010,5,577727451
EU,Europe,ALB,Albania,2010,1,108707468
EU,Europe,ALB,Albania,2010,5,498997016
EU,Europe,ALB,Albania,2010,2,189958779
EU,Europe,ALB,Albania,2010,4,411878578
EU,Europe,ALB,Albania,2010,2,25398438
EU,Europe,ALB,Albania,2010,2,326738658
EU,Europe,ALB,Albania,2010,3,543251906
EU,Europe,ALB,Albania,2010,0,0
EU,Europe,ALB,Albania,2010,1,31445552
EU,Europe,ALB,Albania,2010,1,535188654
EU,Europe,ALB,Albania,2010,0,0
EU,Europe,ALB,Albania,2007,0,0
EU,Europe,ALB,Albania,2007,0,0
EU,Europe,ALB,Albania,2007,0,0
EU,Europe,ALB,Albania,2007,4,279121048
EU,Europe,ALB,Albania,2007,5,317991312
EU,Europe,ALB,Albania,2007,8,610165355
EU,Europe,ALB,Albania,2007,5,554698854
EU,Europe,ALB,Albania,2007,4,485702143
EU,Europe,ALB,Albania,2007,4,44187665
EU,Europe,ALB,Albania,2007,8,829858302
EU,Europe,ALB,Albania,2007,9,859787728
EU,Europe,ALB,Albania,2007,8,919286634
EU,Europe,ALB,Albania,2007,6,823135598
EU,Europe,ALB,Albania,2007,4,708981017
EU,Europe,ALB,Albania,2007,1,187052244
EU,Europe,ALB,Albania,2007,3,724847782
EU,Europe,ALB,Albania,2007,3,1173892628
EU,Europe,ALB,Albania,2007,1,933096949
EU,Europe,ALB,Albania,2007,4,6564910553
EU,Europe,ALB,Albania,2007,0,0
EU,Europe,ALB,Albania,2007,0,0
EU,Europe,ALB,Albania,2007,0,0
EU,Europe,ALB,Albania,2007,0,0
EU,Europe,ALB,Albania,2007,9,590496936
EU,Europe,ALB,Albania,2007,4,31088244
EU,Europe,ALB,Albania,2007,7,748087035
EU,Europe,ALB,Albania,2007,1,111040785
EU,Europe,ALB,Albania,2007,1,100042018
EU,Europe,ALB,Albania,2007,3,293086099
EU,Europe,ALB,Albania,2007,7,672378684
EU,Europe,ALB,Albania,2007,3,351345654
EU,Europe,ALB,Albania,2007,3,418275867
EU,Europe,ALB,Albania,2007,5,917734298
EU,Europe,ALB,Albania,2007,0,0
EU,Europe,ALB,Albania,2007,1,245815
EU,Europe,ALB,Albania,2007,0,0
EU,Europe,ALB,Albania,2007,2,1230920729
EU,Europe,ALB,Albania,2007,1,799296619
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2006,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2005,0,0
EU,Europe,ALB,Albania,2004,0,0
EU,Europe,ALB,Albania,2004,0,0
EU,Europe,ALB,Albania,2004,0,0
EU,Europe,ALB,Albania,2004,1,63265513
EU,Europe,ALB,Albania,2004,4,251485335
EU,Europe,ALB,Albania,2004,15,1174508468
EU,Europe,ALB,Albania,2004,6,57720613
EU,Europe,ALB,Albania,2004,10,1000110012
EU,Europe,ALB,Albania,2004,10,979652615
EU,Europe,ALB,Albania,2004,11,991357168
EU,Europe,ALB,Albania,2004,12,1204577394
EU,Europe,ALB,Albania,2004,6,758428032
EU,Europe,ALB,Albania,2004,4,64454793
EU,Europe,ALB,Albania,2004,3,501102425
EU,Europe,ALB,Albania,2004,1,198149286
EU,Europe,ALB,Albania,2004,2,574580556
EU,Europe,ALB,Albania,2004,3,1496184729
EU,Europe,ALB,Albania,2004,0,0
EU,Europe,ALB,Albania,2004,1,2227667632
EU,Europe,ALB,Albania,2004,0,0
EU,Europe,ALB,Albania,2004,0,0
EU,Europe,ALB,Albania,2004,0,0
EU,Europe,ALB,Albania,2004,3,198565037
EU,Europe,ALB,Albania,2004,12,771917636
EU,Europe,ALB,Albania,2004,8,584748302
EU,Europe,ALB,Albania,2004,8,701385236
EU,Europe,ALB,Albania,2004,3,276934154
EU,Europe,ALB,Albania,2004,8,737741956
EU,Europe,ALB,Albania,2004,4,35960228
EU,Europe,ALB,Albania,2004,0,0
EU,Europe,ALB,Albania,2004,5,66520322
EU,Europe,ALB,Albania,2004,0,0
EU,Europe,ALB,Albania,2004,1,166552856
EU,Europe,ALB,Albania,2004,0,0
EU,Europe,ALB,Albania,2004,2,540233921
EU,Europe,ALB,Albania,2004,1,387732155
EU,Europe,ALB,Albania,2004,2,1204601578
EU,Europe,ALB,Albania,2004,0,0
EU,Europe,ALB,Albania,2003,0,0
EU,Europe,ALB,Albania,2003,0,0
EU,Europe,ALB,Albania,2003,0,0
EU,Europe,ALB,Albania,2003,4,243863778
EU,Europe,ALB,Albania,2003,11,715098326
EU,Europe,ALB,Albania,2003,4,33498032
EU,Europe,ALB,Albania,2003,7,689363127
EU,Europe,ALB,Albania,2003,2,19251131
EU,Europe,ALB,Albania,2003,6,576130897
EU,Europe,ALB,Albania,2003,6,539136842
EU,Europe,ALB,Albania,2003,10,1059434262
EU,Europe,ALB,Albania,2003,6,785607668
EU,Europe,ALB,Albania,2003,6,999100809
EU,Europe,ALB,Albania,2003,7,1173689241
EU,Europe,ALB,Albania,2003,1,205305083
EU,Europe,ALB,Albania,2003,2,603919437
EU,Europe,ALB,Albania,2003,1,568214103
EU,Europe,ALB,Albania,2003,0,0
EU,Europe,ALB,Albania,2003,0,0
EU,Europe,ALB,Albania,2003,0,0
EU,Europe,ALB,Albania,2003,0,0
EU,Europe,ALB,Albania,2003,0,0
EU,Europe,ALB,Albania,2003,0,0
EU,Europe,ALB,Albania,2003,5,3241365
EU,Europe,ALB,Albania,2003,9,695233019
EU,Europe,ALB,Albania,2003,4,361150988
EU,Europe,ALB,Albania,2003,5,445696356
EU,Europe,ALB,Albania,2003,4,369112653
EU,Europe,ALB,Albania,2003,3,272509265
EU,Europe,ALB,Albania,2003,4,441106737
EU,Europe,ALB,Albania,2003,2,275394847
EU,Europe,ALB,Albania,2003,2,357609026
EU,Europe,ALB,Albania,2003,4,676018252
EU,Europe,ALB,Albania,2003,3,65667068
EU,Europe,ALB,Albania,2003,0,0
EU,Europe,ALB,Albania,2003,5,2053641106
EU,Europe,ALB,Albania,2003,1,632391071
EU,Europe,ALB,Albania,2003,0,0
EU,Europe,ALB,Albania,2002,0,0
EU,Europe,ALB,Albania,2002,0,0
EU,Europe,ALB,Albania,2002,0,0
EU,Europe,ALB,Albania,2002,1,60060782
EU,Europe,ALB,Albania,2002,3,201100691
EU,Europe,ALB,Albania,2002,12,105366676
EU,Europe,ALB,Albania,2002,14,1375083487
EU,Europe,ALB,Albania,2002,9,861458353
EU,Europe,ALB,Albania,2002,7,661663232
EU,Europe,ALB,Albania,2002,15,1363363691
EU,Europe,ALB,Albania,2002,8,885778821
EU,Europe,ALB,Albania,2002,5,657834147
EU,Europe,ALB,Albania,2002,7,1147240068
EU,Europe,ALB,Albania,2002,2,347723282
EU,Europe,ALB,Albania,2002,3,63785002
EU,Europe,ALB,Albania,2002,1,307087581
EU,Europe,ALB,Albania,2002,2,1197318008
EU,Europe,ALB,Albania,2002,1,1015022331
EU,Europe,ALB,Albania,2002,1,2246686138
EU,Europe,ALB,Albania,2002,0,0
EU,Europe,ALB,Albania,2002,0,0
EU,Europe,ALB,Albania,2002,0,0
EU,Europe,ALB,Albania,2002,1,62737619
EU,Europe,ALB,Albania,2002,8,523375247
EU,Europe,ALB,Albania,2002,6,487345268
EU,Europe,ALB,Albania,2002,4,357656989
EU,Europe,ALB,Albania,2002,3,268225954
EU,Europe,ALB,Albania,2002,1,91646428
EU,Europe,ALB,Albania,2002,2,185935815
EU,Europe,ALB,Albania,2002,8,923254472
EU,Europe,ALB,Albania,2002,4,557227237
EU,Europe,ALB,Albania,2002,1,174112895
EU,Europe,ALB,Albania,2002,2,358223926
EU,Europe,ALB,Albania,2002,1,22701991
EU,Europe,ALB,Albania,2002,0,0
EU,Europe,ALB,Albania,2002,0,0
EU,Europe,ALB,Albania,2002,1,671817266
EU,Europe,ALB,Albania,2002,0,0
EU,Europe,ALB,Albania,2001,0,0
EU,Europe,ALB,Albania,2001,0,0
EU,Europe,ALB,Albania,2001,2,128480208
EU,Europe,ALB,Albania,2001,4,241123636
EU,Europe,ALB,Albania,2001,4,276060071
EU,Europe,ALB,Albania,2001,6,539845064
EU,Europe,ALB,Albania,2001,12,1177139942
EU,Europe,ALB,Albania,2001,10,956553347
EU,Europe,ALB,Albania,2001,12,1105827712
EU,Europe,ALB,Albania,2001,7,643968317
EU,Europe,ALB,Albania,2001,8,911649744
EU,Europe,ALB,Albania,2001,7,947790295
EU,Europe,ALB,Albania,2001,5,809664151
EU,Europe,ALB,Albania,2001,1,172833958
EU,Europe,ALB,Albania,2001,2,442262616
EU,Europe,ALB,Albania,2001,3,942359039
EU,Europe,ALB,Albania,2001,1,597978832
EU,Europe,ALB,Albania,2001,0,0
EU,Europe,ALB,Albania,2001,0,0
EU,Europe,ALB,Albania,2001,0,0
EU,Europe,ALB,Albania,2001,0,0
EU,Europe,ALB,Albania,2001,0,0
EU,Europe,ALB,Albania,2001,2,125502796
EU,Europe,ALB,Albania,2001,5,332468914
EU,Europe,ALB,Albania,2001,4,330663228
EU,Europe,ALB,Albania,2001,3,270107233
EU,Europe,ALB,Albania,2001,1,89522309
EU,Europe,ALB,Albania,2001,5,451642624
EU,Europe,ALB,Albania,2001,2,187950494
EU,Europe,ALB,Albania,2001,3,359971202
EU,Europe,ALB,Albania,2001,2,286808254
EU,Europe,ALB,Albania,2001,1,171288604
EU,Europe,ALB,Albania,2001,1,180472839
EU,Europe,ALB,Albania,2001,1,23593809
EU,Europe,ALB,Albania,2001,3,892219843
EU,Europe,ALB,Albania,2001,1,445712248
EU,Europe,ALB,Albania,2001,0,0
EU,Europe,ALB,Albania,2001,1,977421562
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,1,55493896
EU,Europe,ALB,Albania,2000,2,15015015
EU,Europe,ALB,Albania,2000,3,280898876
EU,Europe,ALB,Albania,2000,7,66539924
EU,Europe,ALB,Albania,2000,10,788643533
EU,Europe,ALB,Albania,2000,2,16273393
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,2,273224044
EU,Europe,ALB,Albania,2000,4,611620795
EU,Europe,ALB,Albania,2000,3,583657588
EU,Europe,ALB,Albania,2000,3,845070423
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,1,71942446
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,4,288184438
EU,Europe,ALB,Albania,2000,2,159872102
EU,Europe,ALB,Albania,2000,2,163265306
EU,Europe,ALB,Albania,2000,1,81103001
EU,Europe,ALB,Albania,2000,1,88573959
EU,Europe,ALB,Albania,2000,1,113122172
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,3,471698113
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,0,0
EU,Europe,ALB,Albania,2000,2,1550387597
EU,Europe,ALB,Albania,2000,0,0
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,4,411857374
AS,Asia,ARM,Armenia,2022,1,120176419
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,4,323682209
AS,Asia,ARM,Armenia,2022,3,2496775
AS,Asia,ARM,Armenia,2022,3,298882181
AS,Asia,ARM,Armenia,2022,2,251344694
AS,Asia,ARM,Armenia,2022,1,143412354
AS,Asia,ARM,Armenia,2022,2,260487894
AS,Asia,ARM,Armenia,2022,2,227076616
AS,Asia,ARM,Armenia,2022,4,628970376
AS,Asia,ARM,Armenia,2022,2,503816409
AS,Asia,ARM,Armenia,2022,2,1198322349
AS,Asia,ARM,Armenia,2022,1,496056352
AS,Asia,ARM,Armenia,2022,5,4122351389
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,1,118087456
AS,Asia,ARM,Armenia,2022,1,130235466
AS,Asia,ARM,Armenia,2022,1,99951024
AS,Asia,ARM,Armenia,2022,1,7223085
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,2,176878449
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,2,22475193
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,1,33940875
AS,Asia,ARM,Armenia,2022,0,0
AS,Asia,ARM,Armenia,2022,2,963205548
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,1,107944732
AS,Asia,ARM,Armenia,2021,2,221606648
AS,Asia,ARM,Armenia,2021,2,187862222
AS,Asia,ARM,Armenia,2021,7,559293054
AS,Asia,ARM,Armenia,2021,4,355508154
AS,Asia,ARM,Armenia,2021,1,110721127
AS,Asia,ARM,Armenia,2021,2,268305117
AS,Asia,ARM,Armenia,2021,3,438000964
AS,Asia,ARM,Armenia,2021,4,491243583
AS,Asia,ARM,Armenia,2021,6,705517144
AS,Asia,ARM,Armenia,2021,3,511604905
AS,Asia,ARM,Armenia,2021,5,139039515
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,2,1586420243
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,1,99423345
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,1,123693488
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,1,111307755
AS,Asia,ARM,Armenia,2021,0,0
AS,Asia,ARM,Armenia,2021,1,86825152
AS,Asia,ARM,Armenia,2021,1,121041929
AS,Asia,ARM,Armenia,2021,1,184791647
AS,Asia,ARM,Armenia,2021,1,37261989
AS,Asia,ARM,Armenia,2021,1,28883369
AS,Asia,ARM,Armenia,2021,3,1251042535
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,1,112889752
AS,Asia,ARM,Armenia,2019,1,110161276
AS,Asia,ARM,Armenia,2019,1,86336401
AS,Asia,ARM,Armenia,2019,3,241687949
AS,Asia,ARM,Armenia,2019,2,179621896
AS,Asia,ARM,Armenia,2019,4,456521987
AS,Asia,ARM,Armenia,2019,3,402533276
AS,Asia,ARM,Armenia,2019,2,271879503
AS,Asia,ARM,Armenia,2019,5,543761963
AS,Asia,ARM,Armenia,2019,2,246308452
AS,Asia,ARM,Armenia,2019,1,179927309
AS,Asia,ARM,Armenia,2019,3,1001836701
AS,Asia,ARM,Armenia,2019,4,1724732666
AS,Asia,ARM,Armenia,2019,7,3288391976
AS,Asia,ARM,Armenia,2019,4,3511235955
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,1,128471955
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,1,80953961
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,1,85664845
AS,Asia,ARM,Armenia,2019,1,94493844
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,2,427240878
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2019,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,3,322834053
AS,Asia,ARM,Armenia,2020,1,89889256
AS,Asia,ARM,Armenia,2020,1,79222981
AS,Asia,ARM,Armenia,2020,3,276967392
AS,Asia,ARM,Armenia,2020,4,460272712
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,5,710217184
AS,Asia,ARM,Armenia,2020,2,234584843
AS,Asia,ARM,Armenia,2020,3,356311464
AS,Asia,ARM,Armenia,2020,2,366354045
AS,Asia,ARM,Armenia,2020,1,295893005
AS,Asia,ARM,Armenia,2020,1,627155848
AS,Asia,ARM,Armenia,2020,5,2377216755
AS,Asia,ARM,Armenia,2020,3,2689859231
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,1,70939595
AS,Asia,ARM,Armenia,2020,1,77853728
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,1,87610937
AS,Asia,ARM,Armenia,2020,3,265757187
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,0,0
AS,Asia,ARM,Armenia,2020,1,470035253
AS,Asia,ARM,Armenia,2018,0,0
AS,Asia,ARM,Armenia,2018,0,0
AS,Asia,ARM,Armenia,2018,0,0
AS,Asia,ARM,Armenia,2018,0,0
AS,Asia,ARM,Armenia,2018,0,0
AS,Asia,ARM,Armenia,2018,3,314924261
AS,Asia,ARM,Armenia,2018,1,81354388
AS,Asia,ARM,Armenia,2018,2,16048402
AS,Asia,ARM,Armenia,2018,4,37187163
AS,Asia,ARM,Armenia,2018,3,352567869
AS,Asia,ARM,Armenia,2018,2,268211565
AS,Asia,ARM,Armenia,2018,7,893563788
AS,Asia,ARM,Armenia,2018,3,314554434
AS,Asia,ARM,Armenia,2018,4,518174988
AS,Asia,ARM,Armenia,2018,5,954198473
AS,Asia,ARM,Armenia,2018,1,381431895
AS,Asia,ARM,Armenia,2018,1,364590929
AS,Asia,ARM,Armenia,2018,8,3947303498
AS,Asia,ARM,Armenia,2018,2,1797429676
AS,Asia,ARM,Armenia,2018,0,0
AS,Asia,ARM,Armenia,2018,0,0
AS,Asia,ARM,Armenia,2018,0,0
AS,Asia,ARM,Armenia,2018,1,113953621
AS,Asia,ARM,Armenia,2018,0,0
AS,Asia,ARM,Armenia,2018,0,0
